"id","price_users","price_bsins","price_ccode","price_dpart","price_items","price_cname","price_lprat","price_dprat","price_tprat","price_mrrat","price_dspct","price_gdstk","price_bdstk","price_mnqty","price_mxqty","price_pbqty","price_sbqty","price_notes","price_jnote","price_actve","price_crusr","price_crdat","price_upusr","price_updat","price_rvnmr"
"beb4e9ab-c15f-4ba9-8ed9-7a7ed50f6882","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000013","7d0a6d8b-efae-48a1-a595-15706cf41d2f","ffe3aaa7-7aa9-468e-a57c-5838b5319acd","Detergent Powder - Chaka","165.000000","0.000000","0.000000","180.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:30:36.342254","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-13 15:48:10.41244",11
"943caf6e-21e2-4e01-8b6a-31ee1428b7a3","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000026","7d0a6d8b-efae-48a1-a595-15706cf41d2f","39c33a3d-cb88-4d74-9bf0-de3d0d8d5e31","Salt","35.000000","0.000000","0.000000","40.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-09 06:40:37.590399","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-11 15:36:43.413467",2
"ab6b1cce-b735-47e6-ba8e-84e3c625e070","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000044","7d0a6d8b-efae-48a1-a595-15706cf41d2f","b9d717c2-8174-4a69-9721-69904f4eb935","Electricity & Utilities","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 10:10:37.175182","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 10:10:37.175182",1
"d414695b-b6d6-433e-b2fa-21719c7e424d","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000045","7d0a6d8b-efae-48a1-a595-15706cf41d2f","8db9f5cb-4807-4479-9815-97aa6ba08277","Factory Consumables","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 10:10:50.935465","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 10:10:50.935465",1
"bee1fc68-a396-41d7-a9e2-4c985f93197c","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000041","7d0a6d8b-efae-48a1-a595-15706cf41d2f","3049d0f5-032f-428c-a715-08d56aa24534","t-Shirt (Mens)","420.000000","0.000000","0.000000","450.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-25 17:21:55.330268","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-25 17:28:02.904685",2
"1cbeb4d0-1b4d-44a4-b610-cf2edcb9bd8f","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000046","7d0a6d8b-efae-48a1-a595-15706cf41d2f","82785389-a70e-49cd-b53b-a259f97ff26f","Machine Depreciation","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 10:11:02.588322","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 10:11:02.588322",1
"e5e70cf3-3efe-434c-bd0d-8a2c009a2646","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000047","7d0a6d8b-efae-48a1-a595-15706cf41d2f","244ae96c-6b27-4a74-a284-415fb51d3da6","Maintenance & Repairs","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 10:11:13.113435","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 10:11:13.113435",1
"829d575f-1700-4225-af5d-2ba2e0fafc05","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000042","7d0a6d8b-efae-48a1-a595-15706cf41d2f","b65ca019-7073-4386-ae3b-58dc7abc472d","Musoori Dal (Deshi) - 1KG Pack","126.040000","0.000000","0.000000","130.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 04:31:54.867989","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-28 17:25:25.376594",11
"97bd0d51-7c4e-4c17-9495-26d9ce556ce0","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000048","7d0a6d8b-efae-48a1-a595-15706cf41d2f","e652d8ac-82ee-482b-9825-88feab8bd0a6","Work In Progress","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-27 01:38:57.684051","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-27 01:38:57.684051",1
"f81f2f3a-aa5b-4a65-85b0-ef07d7ef0d21","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000043","7d0a6d8b-efae-48a1-a595-15706cf41d2f","e14710c6-4722-4f92-ac25-e9d7f2c29ad0","1 KG Pack - Brand Print","2.500000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-26 09:34:27.232415","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-29 17:51:08.369308",18
